measurement_time,room_temperature,outside_temperature,energy_meter,source_a_is_ventilation,source_a_central_on_off,source_a_quantity,source_a_temperature,source_b_is_ventilation,source_b_central_on_off,source_b_quantity,source_b_temperature,source_c_is_ventilation,source_c_central_on_off,source_c_quantity,source_c_temperature,source_d_is_ventilation,source_d_central_on_off,source_d_quantity,source_d_temperature,energy_meter_fixed,time_numeric
2023-11-01T00:00:00Z,20.15963112,8.97,281958.226,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,28,4.699303767,0
2023-11-01T01:00:00Z,20.07788256,9.19,266859.037,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,28,4.447650617,1
2023-11-01T02:00:00Z,20.01669407,9.42,558723.826,FALSE,1,0.04,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,29,9.312063767,2
2023-11-01T03:00:00Z,19.95881157,9.19,402593.754,FALSE,1,0.98,25,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,30,6.7098959,3
2023-11-01T04:00:00Z,19.93715859,9.99,457678.442,FALSE,1,0.89,25,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,7.627974033,4
2023-11-01T05:00:00Z,19.94775964,10.82,1051345.143,FALSE,1,1,24,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,32,17.52241905,5
2023-11-01T06:00:00Z,19.91116117,11.04,1309266.915,FALSE,1,1,26,TRUE,1,0.81,19,TRUE,1,0.9,19,FALSE,0,1,28,21.82111525,6
2023-11-01T07:00:00Z,20.277814,11.04,1734095.503,FALSE,1,0.96,25,TRUE,1,0.85,19,TRUE,1,0.94,20,FALSE,1,1,30,28.90159172,7
2023-11-01T08:00:00Z,20.6721584,11.28,1354502.523,FALSE,1,0.45,23,TRUE,1,0.84,20,TRUE,1,0.94,20,FALSE,0,1,38,22.57504205,8
2023-11-01T09:00:00Z,20.98316948,11.28,1305457.75,FALSE,1,0,22,TRUE,1,0.81,20,TRUE,1,0.93,20,FALSE,1,1,36,21.75762917,9
2023-11-01T10:00:00Z,21.14560092,12.09,952294.233,FALSE,1,0.02,22,TRUE,1,0.8,20,TRUE,1,0.93,20,FALSE,1,1,35,15.87157055,10
2023-11-01T11:00:00Z,21.30732246,13.71,831660.244,FALSE,1,0.22,22,TRUE,1,0.8,20,TRUE,1,0.95,20,FALSE,1,1,33,13.86100407,11
2023-11-01T12:00:00Z,21.27960397,13.94,882897.429,FALSE,1,0.25,22,TRUE,1,0.79,20,TRUE,1,0.96,19,FALSE,0,1,33,14.71495715,12
2023-11-01T13:00:00Z,21.52064203,14.18,1145636.755,FALSE,1,0.23,22,TRUE,1,0.78,21,TRUE,1,0.96,20,FALSE,1,1,37,19.09394592,13
2023-11-01T14:00:00Z,21.62538248,14.99,964756.498,FALSE,1,0.27,22,TRUE,1,0.78,21,TRUE,1,0.83,19,FALSE,0,1,36,16.07927497,14
2023-11-01T15:00:00Z,21.5791257,14.18,1105890.362,FALSE,1,0.1,22,TRUE,1,0.81,17,TRUE,1,0.83,20,FALSE,0,1,34,18.43150603,15
2023-11-01T16:00:00Z,21.38685792,13.37,768715.738,FALSE,1,0.2,22,TRUE,1,0.81,19,TRUE,1,0.65,20,FALSE,1,1,31,12.81192897,16
2023-11-01T17:00:00Z,21.18755444,13.71,612838.611,FALSE,1,0,22,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,36,10.21397685,17
2023-11-01T18:00:00Z,21.0578142,13.13,393238.72,FALSE,1,0,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,6.553978667,18
2023-11-01T19:00:00Z,20.8901839,13.13,252607.603,FALSE,1,0,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,32,4.210126717,19
2023-11-01T20:00:00Z,20.75310792,12.33,276855.021,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,31,4.61425035,20
2023-11-01T21:00:00Z,20.65234963,11.52,275928.316,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,30,4.598805267,21
2023-11-01T22:00:00Z,20.52655735,11.29,214000.81,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,30,3.566680167,22
2023-11-01T23:00:00Z,20.43475401,10.47,215525.285,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,29,3.592088083,23
2023-11-02T00:00:00Z,20.33103831,10.24,282805.249,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,29,4.713420817,24
2023-11-02T01:00:00Z,20.23848354,10,213484.029,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,29,3.55806715,25
2023-11-02T02:00:00Z,20.14472679,9.78,462851.507,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,29,7.714191783,26
2023-11-02T03:00:00Z,20.07704909,9.77,224386.198,FALSE,1,0.83,25,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,34,3.739769967,27
2023-11-02T04:00:00Z,20.02612031,9.77,475907.205,FALSE,1,0.87,24,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,33,7.93178675,28
2023-11-02T05:00:00Z,20.01061492,10.01,1042542.077,FALSE,1,1,25,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,33,17.37570128,29
2023-11-02T06:00:00Z,19.93203564,10.82,1294388.54,FALSE,1,0.9,26,TRUE,1,0.84,17,TRUE,1,0.93,19,FALSE,0,1,29,21.57314233,30
2023-11-02T07:00:00Z,20.19438525,11.04,1649536.178,FALSE,1,0.8,25,TRUE,1,0.83,19,TRUE,1,0.95,20,FALSE,1,1,32,27.49226963,31
2023-11-02T08:00:00Z,20.53323954,11.04,1304497.082,FALSE,1,0.48,23,TRUE,1,0.83,20,TRUE,1,0.95,20,FALSE,1,1,37,21.74161803,32
2023-11-02T09:00:00Z,20.85830984,11.04,1131373.763,FALSE,1,0.53,23,TRUE,1,0.8,20,TRUE,1,0.93,20,FALSE,1,1,35,18.85622938,33
2023-11-02T10:00:00Z,21.16042337,12.9,1334720.886,FALSE,1,0.33,23,TRUE,1,0.81,20,TRUE,1,0.96,20,FALSE,1,1,35,22.2453481,34
2023-11-02T11:00:00Z,21.22288938,12.92,757950.286,FALSE,1,0,22,TRUE,1,0.8,20,TRUE,1,0.88,20,FALSE,1,1,34,12.63250477,35
2023-11-02T12:00:00Z,21.24537864,14.18,884583.218,FALSE,1,0.16,22,TRUE,1,0.8,21,TRUE,1,0.96,20,FALSE,0,1,34,14.74305363,36
2023-11-02T13:00:00Z,21.42929751,15.2,1036655.779,FALSE,1,0.11,22,TRUE,1,0.8,20,TRUE,1,0.95,20,FALSE,0,1,35,17.27759632,37
2023-11-02T14:00:00Z,21.33587435,14.17,1299051.249,FALSE,1,0.08,22,TRUE,1,0.8,20,TRUE,1,0.93,20,FALSE,0,1,34,21.65085415,38
2023-11-02T15:00:00Z,21.31292352,11.92,1234901.728,FALSE,1,0,22,TRUE,1,0.79,20,TRUE,1,0.95,19,FALSE,1,1,34,20.58169547,39
2023-11-02T16:00:00Z,21.17075133,11.05,769148.801,FALSE,1,0,22,TRUE,1,0.81,20,TRUE,0,0.4,19,FALSE,0,1,34,12.81914668,40
2023-11-02T17:00:00Z,20.94752739,11.27,634982.464,FALSE,1,0,22,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,35,10.58304107,41
2023-11-02T18:00:00Z,20.78672131,10.46,277467.427,FALSE,1,0,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,33,4.624457117,42
2023-11-02T19:00:00Z,20.6043988,11.27,316730.814,FALSE,1,0,22,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,31,5.2788469,43
2023-11-02T20:00:00Z,20.45463104,12.07,247015.446,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,30,4.1169241,44
2023-11-02T21:00:00Z,20.34732236,11.51,252115.804,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,30,4.201930067,45
2023-11-02T22:00:00Z,20.23802605,11.29,210101.008,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,29,3.501683467,46
2023-11-02T23:00:00Z,20.16348364,11.05,261070.826,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,29,4.351180433,47
2023-11-03T00:00:00Z,20.07651633,8.16,313033.12,FALSE,1,0.17,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,36,5.217218667,48
2023-11-03T01:00:00Z,20.00463117,8.14,274563.987,FALSE,1,0.12,22,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,37,4.57606645,49
2023-11-03T02:00:00Z,19.91506846,8.96,441316.813,FALSE,1,0,21,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,37,7.355280217,50
2023-11-03T03:00:00Z,19.87628429,8.38,400101.201,FALSE,1,0.97,26,TRUE,0,0,20,TRUE,0,0,20,FALSE,1,1,33,6.66835335,51
2023-11-03T04:00:00Z,19.85508207,8.96,370158.085,FALSE,1,0.44,23,TRUE,0,0,20,TRUE,0,0,20,FALSE,0,1,34,6.169301417,52
2023-11-03T05:00:00Z,19.83277328,8.96,651855.576,FALSE,1,0.52,23,TRUE,0,0,20,TRUE,0,0,20,FALSE,1,1,34,10.8642596,53
2023-11-03T06:00:00Z,19.77615338,8.96,1224177.562,FALSE,1,0.44,22,TRUE,1,0.84,18,TRUE,1,0.88,19,FALSE,1,1,35,20.40295937,54
2023-11-03T07:00:00Z,20.14203544,9.19,1510725.534,FALSE,1,0.46,22,TRUE,1,0.85,19,TRUE,1,0.96,20,FALSE,0,1,34,25.1787589,55
2023-11-03T08:00:00Z,20.39707648,9.18,1209787.872,FALSE,1,0.45,22,TRUE,1,0.84,19,TRUE,1,0.95,20,FALSE,1,1,36,20.1631312,56
2023-11-03T09:00:00Z,20.69105205,9.19,1054525.805,FALSE,1,0.36,22,TRUE,1,0.82,19,TRUE,1,0.96,20,FALSE,1,1,33,17.57543008,57
2023-11-03T10:00:00Z,20.80129807,10.01,936448.367,FALSE,1,0,21,TRUE,1,0.81,19,TRUE,1,0.95,20,FALSE,0,1,36,15.60747278,58
2023-11-03T11:00:00Z,20.92333735,10.26,727332.255,FALSE,1,0.01,21,TRUE,1,0.81,20,TRUE,1,0.96,20,FALSE,0,1,34,12.12220425,59
2023-11-03T12:00:00Z,20.87369167,11.29,949161.593,FALSE,1,0.09,21,TRUE,1,0.82,19,TRUE,1,0.91,20,FALSE,0,1,34,15.81935988,60
2023-11-03T13:00:00Z,21.00480873,11.51,1049307.577,FALSE,1,0.08,22,TRUE,1,0.81,20,TRUE,1,0.88,20,FALSE,1,1,34,17.48845962,61
2023-11-03T14:00:00Z,21.0380874,11.29,1134633.371,FALSE,1,0.07,22,TRUE,1,0.81,19,TRUE,1,0.83,20,FALSE,0,1,36,18.91055618,62
2023-11-03T15:00:00Z,20.99736144,11.05,1127943.11,FALSE,1,0.06,21,TRUE,1,0.81,19,TRUE,1,0.83,20,FALSE,0,1,34,18.79905183,63
2023-11-03T16:00:00Z,20.82119239,10.47,1121937.7,FALSE,1,0.02,21,TRUE,1,0.81,19,TRUE,1,0.95,19,FALSE,0,1,34,18.69896167,64
2023-11-03T17:00:00Z,20.74085873,10.24,783731.599,FALSE,1,0,21,TRUE,0,0,19,TRUE,1,0.83,20,FALSE,0,1,35,13.06219332,65
2023-11-03T18:00:00Z,20.67672137,10.24,627296.922,FALSE,1,0,21,TRUE,0,0,19,TRUE,1,0.92,20,FALSE,0,1,36,10.4549487,66
2023-11-03T19:00:00Z,20.54030056,10.01,412589.556,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0.82,20,FALSE,1,1,33,6.8764926,67
2023-11-03T20:00:00Z,20.3859017,9.43,520862.505,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,8.68104175,68
2023-11-03T21:00:00Z,20.30833341,9.19,623291.212,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,32,10.38818687,69
2023-11-03T22:00:00Z,20.2361749,8.38,580631.851,FALSE,1,0.04,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,33,9.677197517,70
2023-11-03T23:00:00Z,20.15061461,8.14,572216.79,FALSE,1,0.18,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,9.5369465,71
2023-11-04T00:00:00Z,20.07008378,7.33,713096.589,FALSE,1,0.38,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,11.88494315,72
2023-11-04T01:00:00Z,19.98323773,7.33,275929.075,FALSE,1,0.32,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,4.598817917,73
2023-11-04T02:00:00Z,19.90385256,8.13,412132.837,FALSE,1,0.23,22,TRUE,0,0,19,TRUE,0,0,20,FALSE,1,1,32,6.868880617,74
2023-11-04T03:00:00Z,19.82404383,8.15,278624.276,FALSE,1,0.12,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,4.643737933,75
2023-11-04T04:00:00Z,19.74691251,8.37,284383.569,FALSE,1,0.14,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,4.73972615,76
2023-11-04T05:00:00Z,19.68862014,8.96,346503.5,FALSE,1,0.06,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,5.775058333,77
2023-11-04T06:00:00Z,19.64304637,9.18,262163.041,FALSE,1,0.04,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,37,4.369384017,78
2023-11-04T07:00:00Z,19.59267767,9.18,189312.86,FALSE,1,0.04,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,37,3.155214333,79
2023-11-04T08:00:00Z,19.58777531,9.18,104297.058,FALSE,1,0.03,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,37,1.7382843,80
2023-11-04T09:00:00Z,19.69345646,9.19,34592.48,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,0.576541333,81
2023-11-04T10:00:00Z,19.70539635,9.43,6101.963,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,33,0.101699383,82
2023-11-04T11:00:00Z,19.83631147,10.46,1582.34,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,32,0.026372333,83
2023-11-04T12:00:00Z,19.83562164,11.05,8009.174,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,31,0.133486233,84
2023-11-04T13:00:00Z,19.8110657,11.04,33307.338,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,30,0.5551223,85
2023-11-04T14:00:00Z,19.75519125,11.04,139771.402,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,29,2.329523367,86
2023-11-04T15:00:00Z,19.69382507,10.23,251876.318,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,29,4.197938633,87
2023-11-04T16:00:00Z,19.60218575,9.19,302046.601,FALSE,1,0.21,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,5.034110017,88
2023-11-04T17:00:00Z,19.52678966,8.37,301902.998,FALSE,1,0.29,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,5.031716633,89
2023-11-04T18:00:00Z,19.42295076,8.37,350243.739,FALSE,1,0.29,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,1,1,28,5.83739565,90
2023-11-04T19:00:00Z,19.38098352,8.96,251739.538,FALSE,1,0.24,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,37,4.195658967,91
2023-11-04T20:00:00Z,19.3192351,8.96,342986.206,FALSE,1,0.21,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,37,5.716436767,92
2023-11-04T21:00:00Z,19.28703558,8.96,281079.825,FALSE,1,0.19,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,4.68466375,93
2023-11-04T22:00:00Z,19.22393802,9.18,232011.974,FALSE,1,0.1,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,3.866866233,94
2023-11-04T23:00:00Z,19.19405745,9.19,317937.756,FALSE,1,0.17,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,1,1,35,5.2989626,95
2023-11-05T00:00:00Z,19.15825131,9.77,274517.029,FALSE,1,0.08,20,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,4.575283817,96
2023-11-05T01:00:00Z,19.13006827,9.99,221720.877,FALSE,1,0.04,20,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,3.69534795,97
2023-11-05T02:00:00Z,19.08590169,9.19,318658.742,FALSE,1,0.24,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,5.310979033,98
2023-11-05T03:00:00Z,19.0627323,9.18,254323.653,FALSE,1,0.26,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,4.23872755,99
2023-11-05T04:00:00Z,19.03013663,9.19,332679.22,FALSE,1,0.18,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,5.544653667,100
2023-11-05T05:00:00Z,19.00965844,9.19,250368.528,FALSE,1,0.16,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,38,4.1728088,101
2023-11-05T06:00:00Z,18.97561479,8.97,233327.655,FALSE,1,0.26,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,3.88879425,102
2023-11-05T07:00:00Z,18.96695358,9.19,289704.921,FALSE,1,0.26,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,1,1,33,4.82841535,103
2023-11-05T08:00:00Z,18.95573769,9.19,88392.303,FALSE,1,0.18,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,1.47320505,104
2023-11-05T09:00:00Z,18.97184412,9.99,14625.202,FALSE,1,0.04,20,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,0.243753367,105
2023-11-05T10:00:00Z,18.99848551,10.82,2904.339,FALSE,1,0,20,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,33,0.04840565,106
2023-11-05T11:00:00Z,19.10642082,11.29,15832.697,FALSE,1,0,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,32,0.263878283,107
2023-11-05T12:00:00Z,19.11901644,11.87,42763,FALSE,1,0,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,30,0.712716667,108
2023-11-05T13:00:00Z,19.14352461,12.08,79200.305,FALSE,1,0,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,29,1.320005083,109
2023-11-05T14:00:00Z,19.13584339,11.29,13046.724,FALSE,1,0,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,29,0.2174454,110
2023-11-05T15:00:00Z,19.19300554,11.05,151219.902,FALSE,1,0.01,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,34,2.5203317,111
2023-11-05T16:00:00Z,19.12490432,11.28,284037.436,FALSE,1,0.04,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,35,4.733957267,112
2023-11-05T17:00:00Z,19.07008188,11.05,371525.708,FALSE,1,0.05,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,34,6.192095133,113
2023-11-05T18:00:00Z,19.03281412,10.48,338542.682,FALSE,1,0.05,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,36,5.642378033,114
2023-11-05T19:00:00Z,18.96584709,10.02,354738.642,FALSE,1,0.18,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,36,5.9123107,115
2023-11-05T20:00:00Z,18.92079237,10.24,247408.427,FALSE,1,0.07,20,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,4.123473783,116
2023-11-05T21:00:00Z,18.90306012,10.24,324892.634,FALSE,1,0.07,20,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,5.414877233,117
2023-11-05T22:00:00Z,18.84778696,10.23,210427.441,FALSE,1,0.09,20,TRUE,0,0,18,TRUE,0,0,19,FALSE,0,1,36,3.507124017,118
2023-11-05T23:00:00Z,18.80251375,10,306367.696,FALSE,1,0.11,20,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,35,5.106128267,119
2023-11-06T00:00:00Z,18.77639356,8.85,293318.412,FALSE,1,0.34,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,1,1,35,4.8886402,120
2023-11-06T01:00:00Z,18.74273236,9.19,427175.656,FALSE,1,0.35,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,35,7.119594267,121
2023-11-06T02:00:00Z,18.70434429,8.96,476843.493,FALSE,1,0.33,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,36,7.94739155,122
2023-11-06T03:00:00Z,18.7020492,9.19,465542.876,FALSE,1,0.95,25,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,37,7.759047933,123
2023-11-06T04:00:00Z,18.70301919,9.18,448181.694,FALSE,1,0.78,24,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,32,7.4696949,124
2023-11-06T05:00:00Z,18.73635261,9.19,830700.08,FALSE,1,0.78,24,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,33,13.84500133,125
2023-11-06T06:00:00Z,18.81793737,9.19,1553337.533,FALSE,1,0.85,24,TRUE,1,0.83,18,TRUE,1,0.88,19,FALSE,0,1,33,25.88895888,126
2023-11-06T07:00:00Z,19.3653689,9.19,1940537.624,FALSE,1,0.85,24,TRUE,1,0.88,18,TRUE,1,0.96,20,FALSE,1,1,34,32.34229373,127
2023-11-06T08:00:00Z,19.97001373,9.19,1626505.836,FALSE,1,0.78,24,TRUE,1,0.86,19,TRUE,1,0.94,20,FALSE,1,1,38,27.1084306,128
2023-11-06T09:00:00Z,20.35930337,8.97,1546966.145,FALSE,1,0.85,25,TRUE,1,0.85,19,TRUE,1,0.94,20,FALSE,1,1,36,25.78276908,129
2023-11-06T10:00:00Z,20.54811492,9.78,1232760.655,FALSE,1,0.65,23,TRUE,1,0.84,20,TRUE,1,0.93,20,FALSE,0,1,36,20.54601092,130
2023-11-06T11:00:00Z,20.77637979,10.01,933461.017,FALSE,1,0.78,23,TRUE,1,0.83,21,TRUE,1,0.92,20,FALSE,1,1,32,15.55768362,131
2023-11-06T12:00:00Z,20.86565576,10.24,1350783.33,FALSE,1,0.37,22,TRUE,1,0.83,21,TRUE,1,0.92,20,FALSE,0,1,35,22.5130555,132
2023-11-06T13:00:00Z,20.9231148,10.01,1096724.076,FALSE,1,0.27,22,TRUE,1,0.8,20,TRUE,1,0.92,20,FALSE,0,1,38,18.2787346,133
2023-11-06T14:00:00Z,20.87661188,10.23,1114173.102,FALSE,1,0.13,21,TRUE,1,0.82,19,TRUE,1,0.94,20,FALSE,0,1,35,18.5695517,134
2023-11-06T15:00:00Z,20.84248624,10.24,1257682.415,FALSE,1,0.11,21,TRUE,1,0.82,19,TRUE,1,0.94,20,FALSE,0,1,35,20.96137358,135
2023-11-06T16:00:00Z,20.84044882,10.23,691540.667,FALSE,1,0.02,21,TRUE,1,0.82,19,TRUE,0,0.15,20,FALSE,0,1,36,11.52567778,136
2023-11-06T17:00:00Z,20.51695341,9.43,583720.622,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,35,9.728677033,137
2023-11-06T18:00:00Z,20.30021871,9.42,318049.832,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,33,5.300830533,138
2023-11-06T19:00:00Z,20.07595633,9.19,314994.018,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,31,5.2499003,139
2023-11-06T20:00:00Z,19.90241803,9.19,232867.856,FALSE,1,0,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,30,3.881130933,140
2023-11-06T21:00:00Z,19.7639276,9.19,240256.743,FALSE,1,0.05,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,36,4.00427905,141
2023-11-06T22:00:00Z,19.63068304,9.19,258225.975,FALSE,1,0.07,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,37,4.30376625,142
2023-11-06T23:00:00Z,19.54060119,8.6,228563.955,FALSE,1,0.13,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,37,3.80939925,143
2023-11-07T00:00:00Z,19.44284162,8.6,344609.913,FALSE,1,0.12,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,34,5.74349855,144
2023-11-07T01:00:00Z,19.35506832,8.37,232899.4,FALSE,1,0.32,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,36,3.881656667,145
2023-11-07T02:00:00Z,19.29923499,8.87,442034.91,FALSE,1,0.3,21,TRUE,0,0,18,TRUE,0,0,20,FALSE,0,1,35,7.3672485,146
2023-11-07T03:00:00Z,19.27247947,9.18,450507.641,FALSE,1,0.93,25,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,32,7.508460683,147
2023-11-07T04:00:00Z,19.25398901,8.87,445256.138,FALSE,1,0.82,24,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,34,7.420935633,148
2023-11-07T05:00:00Z,19.25830596,8.37,955504.641,FALSE,1,0.93,25,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,31,15.92507735,149
2023-11-07T06:00:00Z,19.2852692,8.37,1427174.11,FALSE,1,0.85,25,TRUE,1,0.84,18,TRUE,1,0.9,19,FALSE,1,1,30,23.78623517,150
2023-11-07T07:00:00Z,19.76191255,8.37,1657171.187,FALSE,1,0.91,25,TRUE,1,0.87,18,TRUE,1,0.96,19,FALSE,1,1,30,27.61951978,151
2023-11-07T08:00:00Z,20.39368865,8.59,857171.91,FALSE,1,0.71,24,TRUE,1,0.84,19,TRUE,1,0.94,20,FALSE,1,1,37,14.2861985,152
2023-11-07T09:00:00Z,21.25140897,9.41,740168.53,FALSE,1,0.62,23,TRUE,1,0.8,19,TRUE,1,0.96,20,FALSE,1,1,35,12.33614217,153
2023-11-07T10:00:00Z,21.45864743,10.45,731961.036,FALSE,1,0.34,22,TRUE,1,0.8,19,TRUE,1,0.87,20,FALSE,0,1,33,12.1993506,154
2023-11-07T11:00:00Z,21.58756825,11.02,574105.725,FALSE,1,0,21,TRUE,1,0.82,20,TRUE,1,0.95,20,FALSE,0,1,35,9.56842875,155
2023-11-07T12:00:00Z,21.46775952,11,860902.368,FALSE,1,0,21,TRUE,1,0.8,20,TRUE,1,0.81,20,FALSE,0,1,36,14.3483728,156
2023-11-07T13:00:00Z,21.49975403,10.04,767019.263,FALSE,1,0,21,TRUE,1,0.81,19,TRUE,1,0.81,20,FALSE,0,1,35,12.78365438,157
2023-11-07T14:00:00Z,21.4089618,10.82,1059984.569,FALSE,1,0.02,21,TRUE,1,0.82,20,TRUE,1,0.81,20,FALSE,1,1,35,17.66640948,158
2023-11-07T15:00:00Z,21.29165102,10.24,1217569.615,FALSE,1,0.01,21,TRUE,1,0.82,20,TRUE,1,0.81,20,FALSE,0,1,35,20.29282692,159
2023-11-07T16:00:00Z,21.08364744,9.44,728471.891,FALSE,1,0.15,21,TRUE,1,0.81,19,TRUE,1,0.58,20,FALSE,0,1,35,12.14119818,160
2023-11-07T17:00:00Z,20.84349718,9.41,497370.649,FALSE,1,0,21,TRUE,0,0,19,TRUE,0,0,20,FALSE,0,1,36,8.289510817,161
